,source,text,created_at,retweet_count,favorite_count,is_retweet
8543,Twitter Media Studio,GREAT NEWS! #MAGA https://t.co/91Yk8B11bP,5/31/2019 20:02,20786.0,77068.0,False
8544,Twitter for iPhone,As we celebrate LGBT Pride Month and recognize the outstanding contributions LGBT people have made to our great Nation let us also stand in solidarity with the many LGBT people who live in dozens of countries worldwide that punish imprison or even execute individuals....,5/31/2019 19:12,29309.0,139131.0,False
8545,Twitter for iPhone,....on the basis of their sexual orientation. My Administration has launched a global campaign to decriminalize homosexuality and invite all nations to join us in this effort!,5/31/2019 19:12,20645.0,107414.0,False
8546,Twitter for iPhone,.@SeanHannity is having a DEEP STATE SHOW tonight on Fox News at 9:00 PM (E) exposing the tremendous abuse of power that has been uncovered. Tremendous guests a must see – Enjoy!,5/31/2019 18:11,18273.0,66157.0,False
8547,Twitter for iPhone,Saddened to hear about the loss of John Pinto a Navajo Code Talker in World War II over the Memorial Day Weekend. The Code Talkers are true American HEROES and John never stopped serving his fellow citizens as a longtime New Mexico State Senator. John Rest In Peace!,5/31/2019 18:08,15563.0,71422.0,False
8548,Twitter for iPhone,90% of the Drugs coming into the United States come through Mexico &amp; our Southern Border. 80000 people died last year 1000000 people ruined. This has gone on for many years &amp; nothing has been done about it. We have a 100 Billion Dollar Trade Deficit with Mexico. It’s time!,5/31/2019 14:41,29155.0,109598.0,False
8549,Twitter for iPhone,In order not to pay Tariffs if they start rising companies will leave Mexico which has taken 30% of our Auto Industry and come back home to the USA. Mexico must take back their country from the drug lords and cartels. The Tariff is about stopping drugs as well as illegals!,5/31/2019 14:27,23128.0,93202.0,False
8550,Twitter for iPhone,Mexico has taken advantage of the United States for decades. Because of the Dems our Immigration Laws are BAD. Mexico makes a FORTUNE from the U.S. have for decades they can easily fix this problem. Time for them to finally do what must be done!,5/31/2019 13:30,22145.0,92051.0,False
8551,Twitter for iPhone,Hard to believe that with the Crisis on the Border the Dems won’t do the quick and easy fix. Would solve the problem but they want Open Borders which equals crime!,5/31/2019 13:14,19394.0,81206.0,False
8552,Twitter for iPhone,Congratulations to the @AF_Academy Class of 2019! https://t.co/A4Rxd1BsVn,5/31/2019 12:51,14613.0,69495.0,False
8553,Twitter for iPhone,Sean Davis The Federalist: “Mueller proved his entire operation was a political hit job. Still ZERO evidence of Trump-Russia Collusion and no new evidence from Mueller.”  @TuckerCarlson @FoxNews,5/31/2019 12:38,15127.0,58477.0,False
8554,Twitter for iPhone,RT @realDonaldTrump: How do you impeach a Republican President for a crime that was committed by the Democrats? WITCH-HUNT!,5/31/2019 2:31,42834.0,0.0,False
8555,Twitter for iPhone,RT @TheHillOpinion: Shame on Robert Mueller for exceeding his roleRead the full story:https://t.co/lbU4at5q8EVia: @AlanDersh https://t…,5/31/2019 1:52,9435.0,0.0,False
8556,Twitter for iPhone,I will be watching @AlanDersh on @IngrahamAngle at 10:00 P.M. He speaks the truth!,5/31/2019 1:52,10088.0,51385.0,False
8557,Twitter for iPhone,....at which time the Tariffs will be removed. Details from the White House to follow.,5/30/2019 23:30,19971.0,100955.0,False
8558,Twitter for iPhone,On June 10th the United States will impose a 5% Tariff on all goods coming into our Country from Mexico until such time as illegal migrants coming through Mexico and into our Country STOP. The Tariff will gradually increase until the Illegal Immigration problem is remedied..,5/30/2019 23:30,39633.0,162835.0,False
8559,Twitter for iPhone,The Navy put out a disclaimer on the McCain story. Looks like the story was an exaggeration or even Fake News - but why not everything else is!,5/30/2019 22:23,21777.0,87020.0,False
8560,Twitter for iPhone,Yesterday Border Patrol agents apprehended the largest group of illegal aliens ever: 1036 people who illegally crossed the border in El Paso around 4am. Democrats need to stand by our incredible Border Patrol and finally fix the loopholes at our Border! https://t.co/6K1rIUzorM,5/30/2019 21:16,36910.0,109569.0,False
8561,Twitter for iPhone,RT @WhiteHouse: “You are ready to fly fight and win!” — President Donald J. Trump https://t.co/w6aWnp8K88,5/30/2019 21:12,12293.0,0.0,False
8562,Twitter for iPhone,RT @WhiteHouse: Thank you to all of the brave men and women graduating from the United States Air Force Academy today! “You could have ch…,5/30/2019 21:12,13431.0,0.0,False
8563,Twitter for iPhone,Just arrived in Colorado. Getting ready to deliver the commencement speech at the Air Force Academy graduation. Very exciting - probably will be broadcast live on TV. They want good ratings!,5/30/2019 16:30,13803.0,75496.0,False
8564,Twitter for iPhone,https://t.co/J80cxMYVDX,5/30/2019 16:28,20653.0,85259.0,False
8565,Twitter for iPhone,Very sad to hear the news on the passing of my friend Senator Thad Cochran. He was a real Senator with incredible values - even flew back to Senate from Mississippi for important Healthcare Vote when he was desperately ill. Thad never let our Country (or me) down!,5/30/2019 16:27,16356.0,88677.0,False
8566,Twitter for iPhone,Robert Mueller came to the Oval Office (along with other potential candidates) seeking to be named the Director of the FBI. He had already been in that position for 12 years I told him NO. The next day he was named Special Counsel - A total Conflict of Interest. NICE!,5/30/2019 15:34,27304.0,101121.0,False
8567,Twitter for iPhone,“Comey and Brennan are turning on each other.”  @kilmeade,5/30/2019 14:41,15412.0,66318.0,False
8568,Twitter for iPhone,Congressman John Ratcliffe “The Trump Campaign clearly did not conspire or collude.” @FoxNews,5/30/2019 13:41,14424.0,64311.0,False
8569,Twitter for iPhone,Russia Russia Russia! That’s all you heard at the beginning of this Witch Hunt Hoax...And now Russia has disappeared because I had nothing to do with Russia helping me to get elected. It was a crime that didn’t exist. So now the Dems and their partner the Fake News Media.....,5/30/2019 11:57,27082.0,118033.0,False
8570,Twitter for iPhone,....say he fought back against this phony crime that didn’t exist this horrendous false accusation and he shouldn’t fight back he should just sit back and take it. Could this be Obstruction? No Mueller didn’t find Obstruction either. Presidential Harassment!,5/30/2019 11:57,22154.0,104244.0,False
8571,Twitter for iPhone,Russia Russia Russia! That’s all you heard at the beginning of this Witch Hunt Hoax...And now Russia has disappeared because I had nothing to do with Russia helping me to get elected. It was a crime that didn’t exist. So now the Dems and their partner the Fake News Media.....,5/30/2019 11:38,3073.0,11986.0,False
8572,Twitter for iPhone,....say he fought back against this phony crime that didn’t exist this horrendous false acquisition and he shouldn’t fight back he should just sit back and take it. Could this be Obstruction? No Mueller didn’t find Obstruction either. Presidential Harassment!,5/30/2019 11:38,2974.0,11719.0,False
8573,Twitter for iPhone,The Greatest Presidential Harassment in history. After spending $40000000 over two dark years with unlimited access people resources and cooperation highly conflicted Robert Mueller would have brought charges if he had ANYTHING but there were no charges to bring!,5/30/2019 11:21,24953.0,102101.0,False
8574,Twitter for iPhone,I was not informed about anything having to do with the Navy Ship USS John S. McCain during my recent visit to Japan. Nevertheless @FLOTUS and I loved being with our great Military Men and Women - what a spectacular job they do!,5/30/2019 0:59,20132.0,98366.0,False
8575,Twitter for iPhone,Great show tonight @seanhannity you really get it (9:00 P.M. @FoxNews) that’s why you’re Number One (by far)! Also please tell Mark Levin congrats on having the Number One book!,5/30/2019 0:46,15450.0,70745.0,False
8576,Twitter for iPhone,How do you impeach a Republican President for a crime that was committed by the Democrats? WITCH-HUNT!,5/30/2019 0:32,42820.0,176400.0,False
8577,Twitter for iPhone,RT @PressSec: White House Statement on Mueller statement today: https://t.co/f5TXzf3Qpd,5/29/2019 17:23,17559.0,0.0,False
8578,Twitter for iPhone,RT @kayleighmcenany: “Now it’s time to turn to the origins of the Russia hoax and get to the bottom of why the Trump campaign was spied on…,5/29/2019 17:21,12483.0,0.0,False
8579,Twitter for iPhone,Nothing changes from the Mueller Report. There was insufficient evidence and therefore in our Country a person is innocent. The case is closed! Thank you.,5/29/2019 15:37,38238.0,161246.0,False
8580,Twitter for iPhone,...If Alabama does not elect a Republican to the Senate in 2020 many of the incredible gains that we have made during my Presidency may be lost including our Pro-Life victories. Roy Moore cannot win and the consequences will be devastating....Judges and Supreme Court Justices!,5/29/2019 11:40,20312.0,89554.0,False
8581,Twitter for iPhone,Republicans cannot allow themselves to again lose the Senate seat in the Great State of Alabama. This time it will be for Six Years not just Two. I have NOTHING against Roy Moore and unlike many other Republican leaders wanted him to win. But he didn’t and probably won’t.....,5/29/2019 11:40,21347.0,96763.0,False
8582,Twitter for iPhone,RT @realDonaldTrump: GOD BLESS THE USA🇺🇸 https://t.co/Y8HRT6wnWZ,5/29/2019 3:14,35716.0,0.0,False
8583,Twitter for iPhone,THANK YOU JAPAN!🇺🇸🇯🇵 https://t.co/ZvzEL8iQsi,5/29/2019 0:33,63619.0,269124.0,False
8584,Twitter for iPhone,Back from Japan after a very successful trip. Big progress on MANY fronts. A great country with a wonderful leader in Prime Minister Abe!,5/29/2019 0:22,19540.0,103777.0,False
8585,Twitter for iPhone,I was actually sticking up for Sleepy Joe Biden while on foreign soil. Kim Jong Un called him a “low IQ idiot” and many other things whereas I related the quote of Chairman Kim as a much softer “low IQ individual.” Who could possibly be upset with that?,5/28/2019 21:58,26954.0,129616.0,False
8586,Twitter for iPhone,Just spoke to Governor @AsaHutchinson of the Great State of Arkansas to inform him that FEMA and the Federal Government will do whatever is necessary to help out with what has turned out to be Record Flooding. Asa and local officials are doing a great job!,5/28/2019 21:24,11942.0,56419.0,False
8587,Twitter for iPhone,.@GovMikeDeWine just updated me on the devastation from the many tornadoes that struck Ohio early this morning. My Administration fully supports the people of the great State of Ohio as they begin the cleanup and recovery.,5/28/2019 19:40,11959.0,59481.0,False
8588,Twitter for iPhone,Storms overnight across Ohio and many other States were very dangerous and damaging. My team continues to update me with reports from emergency managers in the States affected. Listen to your local officials and be resilient. We are with you!,5/28/2019 19:38,15366.0,80372.0,False
8589,Twitter for iPhone,GOD BLESS THE USA🇺🇸 https://t.co/Y8HRT6wnWZ,5/28/2019 12:39,35716.0,159450.0,False
8590,Twitter for iPhone,RT @kantei: 【SNS投稿】「本日、トランプ大統領と共に、海上自衛隊の護衛艦「かが」を訪問しました。日米両国の首脳が揃って、自衛隊、米軍を激励するのは、史上初めてのことです。」総理メッセージの続きはhttps://t.co/HLWIQcmaH7https://t.…,5/28/2019 12:07,7350.0,0.0,False
8591,Twitter for iPhone,Spoke with @GovStitt of Oklahoma last night from Japan because of the devastating tornadoes. Told him that @FEMA and the federal government are fully behind him and the great people of Oklahoma.,5/28/2019 8:11,13243.0,64408.0,False
8592,Twitter for iPhone,RT @USForcesJapan: LIVE remarks from @POTUS Donald J. Trump aboard #USSWasp in #Japan! https://t.co/BIliRI025v,5/28/2019 2:25,11152.0,0.0,False
8593,Twitter for iPhone,Can’t wait to see you all soon! https://t.co/KKAw4hqqx5,5/28/2019 0:36,19931.0,91334.0,False
8594,Twitter for iPhone,RT @MZHemingway: EXCITING NEWS: I've written a book on the Kavanaugh confirmation with the inimitable @JCNSeverino. A behind-the-scenes loo…,5/27/2019 23:05,6381.0,0.0,False
8595,Twitter for iPhone,I will be making two stops this morning in Japan to visit with our Great Military then a quick stop in Alaska and back to D.C. Meetings with Prime Minister Abe went very well and getting to spend time with the new Emperor and Empress of Japan was a great honor!,5/27/2019 22:57,17165.0,89789.0,False
8596,Twitter for iPhone,Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular African Americans will not be able to vote for you. I on the other hand was responsible for Criminal Justice Reform which had tremendous support &amp; helped fix the bad 1994 Bill!,5/27/2019 22:35,22806.0,98088.0,False
8597,Twitter for iPhone,....Super Predator was the term associated with the 1994 Crime Bill that Sleepy Joe Biden was so heavily involved in passing. That was a dark period in American History but has Sleepy Joe apologized? No!,5/27/2019 21:16,22061.0,82239.0,False
8598,Twitter for iPhone,Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular African Americans will not be ble to vote for you. I on the other hand was responsible for Criminal Justice Reform which had tremendous support and helped fix the bad 1994 Bill!,5/27/2019 21:08,8242.0,29265.0,False
8599,Twitter for iPhone,Hoping things will work out with Israel's coalition formation and Bibi and I can continue to make the alliance between America and Israel stronger than ever. A lot more to do!,5/27/2019 15:24,18808.0,95649.0,False
8600,Twitter for iPhone,https://t.co/BmmWXDFMQP,5/27/2019 14:33,24033.0,105323.0,False
8601,Twitter for iPhone,Liz Cheney: Statements by agents investigating Trump 'could well be treason' https://t.co/ViG9DSrsXY,5/27/2019 13:56,18136.0,64223.0,False
8602,Twitter for iPhone,RT @japantimes: U.S. President Donald Trump becomes first foreign leader to meet Japan's Emperor Naruhito. https://t.co/X9Hu4wH3Jz,5/27/2019 13:35,9948.0,0.0,False
8603,Twitter for iPhone,#MemorialDay🇺🇸 https://t.co/FmwhvPvvQU,5/27/2019 12:57,20441.0,83329.0,False
8604,Twitter for iPhone,https://t.co/lZRn4j8SpD,5/27/2019 12:54,30735.0,116233.0,False
8605,Twitter for iPhone,The Dems are getting NOTHING done in Congress! They only want a Do-Over on Mueller!,5/27/2019 9:13,17899.0,80944.0,False
8606,Twitter for iPhone,Impeach for what having created perhaps the greatest Economy in our Country’s history rebuilding our Military taking care of our Vets (Choice) Judges Best Jobs Numbers Ever and much more? Dems are Obstructionists! https://t.co/NrTIxU9ZnA,5/27/2019 9:10,24384.0,92807.0,False
8607,Twitter for iPhone,.@ianbremmer now admits that he MADE UP “a completely ludicrous quote” attributing it to me. This is what’s going on in the age of Fake News. People think they can say anything and get away with it. Really the libel laws should be changed to hold Fake News Media accountable!,5/27/2019 8:57,24596.0,90030.0,False
8608,Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump and Prime Minister @AbeShinzo met for bilateral meetings and a working lunch at Akasaka Palace.…,5/27/2019 7:30,9670.0,0.0,False
8609,Twitter for iPhone,RT @usembassytokyo: トランプ大統領とメラニア夫人は、天皇、皇后両陛下との会見に臨みました。@POTUS &amp; @FLOTUS were received by Their Majesties the Emperor and Empress of Japan.…,5/27/2019 3:27,11823.0,0.0,False
8610,Twitter for iPhone,Great evening last night thank you! https://t.co/wPjj3yaaru,5/27/2019 3:27,17229.0,86686.0,False
8611,Twitter for iPhone,RT @usembassytokyo: トランプ大統領は安倍首相と共に皇居での歓迎式典に出席しました。@POTUS &amp; @AbeShinzo at the Imperial Palace for the Welcome Ceremony. #POTUSinJapan 🇺🇸🇯🇵…,5/27/2019 1:21,10977.0,0.0,False
8612,Twitter for iPhone,Congratulations to the Great (and my friend) Roger Penske on winning his 18th (UNBELIEVABLE!) Indianapolis 500. I am in Japan very early in the morning but I got to watch Simon drive one of the greatest races in the history of the sport. I will see them both &amp; TEAM at the WH!,5/26/2019 20:48,21173.0,128192.0,False
8613,Twitter for iPhone,The Great Patriots of Rolling Thunder WILL be coming back to Washington D.C. next year &amp; hopefully for many years to come. It is where they want to be &amp; where they should be. Have a wonderful time today. Thank you to our great men &amp; women of the Pentagon for working it out!,5/26/2019 12:53,25058.0,109258.0,False
8614,Twitter for iPhone,“Why doesn’t the press apologize to President Trump for the Russian Collusion Delusion?” @marklevinshow  @JudgeJeanine  How about the Dems also?,5/26/2019 12:40,20954.0,88616.0,False
8615,Twitter for iPhone,Thank you @JPN_PMO @AbeShinzo! #POTUSinJapan🇺🇸🇯🇵 https://t.co/fWToB1XotG,5/26/2019 12:26,52462.0,193916.0,False
8616,Twitter for iPhone,Tonight in Tokyo Japan at the Ryōgoku Kokugikan Stadium it was my great honor to present the first-ever U.S. President’s Cup to Sumo Grand Champion Asanoyama. Congratulations! A great time had by all thank you @AbeShinzo!! https://t.co/nwwxJl6KXH,5/26/2019 11:48,24790.0,101252.0,False
8617,Twitter for iPhone,Great progress being made in our Trade Negotiations with Japan. Agriculture and beef heavily in play. Much will wait until after their July elections where I anticipate big numbers!,5/26/2019 4:39,21080.0,87032.0,False
8618,Twitter for iPhone,Great fun and meeting with Prime Minister @AbeShinzo. Numerous Japanese officials told me that the Democrats would rather see the United States fail than see me or the Republican Party succeed - Death Wish!,5/26/2019 4:37,17468.0,70679.0,False
8619,Twitter for iPhone,RT @AbeShinzo: 令和初の国賓としてお迎えしたトランプ大統領と千葉でゴルフです。新しい令和の時代も日米同盟をさらに揺るぎないものとしていきたいと考えています。 https://t.co/8ol8790xWY,5/26/2019 4:14,91699.0,0.0,False
8620,Twitter for iPhone,Great morning of golf with Prime Minister @AbeShinzo at Mobara Country Club in Chiba Japan! https://t.co/EZeJ8znS51,5/26/2019 4:07,21297.0,102844.0,False
8621,Twitter for iPhone,RT @USAmbJapan: Welcome back to Japan Mr. President! @POTUS #POTUSinJapan #Alliance トランプ大統領、日本へようこそ！🇺🇸🇯🇵 https://t.co/kenxM9A7YF,5/26/2019 1:32,11371.0,0.0,False
8622,Twitter for iPhone,North Korea fired off some small weapons which disturbed some of my people and others but not me. I have confidence that Chairman Kim will keep his promise to me &amp; also smiled when he called Swampman Joe Biden a low IQ individual &amp; worse. Perhaps that’s sending me a signal?,5/26/2019 1:32,21619.0,102530.0,False
8623,Twitter for iPhone,Going to play golf right now with @AbeShinzo. Japan loves the game. Tremendous fans of @JackNicklaus @TigerWoods and @PhilMickelson — I said what about @GaryPlayer they said we love Gary too!,5/26/2019 0:33,12427.0,65930.0,False
8624,Twitter for iPhone,RT @AbeShinzo: President Trump and the First Lady are staying in Japan as the first State Guests of the new era “Reiwa”! TOKYO SKYTREE welc…,5/25/2019 23:47,19043.0,0.0,False
8625,Twitter for iPhone,RT @USAmbJapan: .@POTUS kicks off historic state visit by discussing ways to deepen economic ties with business leaders. #POTUSinJapan #All…,5/25/2019 23:24,7948.0,0.0,False
8626,Twitter for iPhone,North Korea fired off some small weapons which disturbed some of my people and others but not me. I have confidence that Chairman Kim will keep his promise to me &amp; also smiled when he called Swampman Joe  Bidan a low IQ individual &amp; worse. Perhaps that’s sending me a signal?,5/25/2019 22:29,12028.0,48502.0,False
8627,Twitter for iPhone,RT @GOPChairwoman: The @realDonaldTrump administration's fight for better trade deals doesn't end with China. The president is working ha…,5/25/2019 20:45,8646.0,0.0,False
8628,Twitter for iPhone,In addition to great incompetence and corruption The Smollett case in Chicago is also about a Hate Crime. Remember “MAGA COUNTRY DID IT!” That turned out to be a total lie had nothing to do with “MAGA COUNTRY.” Serious stuff and not even an apology to millions of people!,5/25/2019 20:43,30479.0,115641.0,False
8629,Twitter for iPhone,RT @TeamTrump: Dems plan a government TAKEOVER of healthcare.That means ELIMINATING private plans (like Blue Cross/Blue Shield)! @reald…,5/25/2019 20:27,10092.0,0.0,False
8630,Twitter for iPhone,RT @JesseBWatters: TOMORROW: Senator @LindseyGrahamSC splashes into @WattersWorld to discuss his relationship with President @realDonaldTru…,5/25/2019 20:25,5207.0,0.0,False
8631,Twitter for iPhone,RT @GOPChairwoman: Democrats and the mainstream media loved to talk about transparency until they learned @realDonaldTrump was declassifyin…,5/25/2019 20:23,15412.0,0.0,False
8632,Twitter for iPhone,RT @jonvoight: To my fellow Americans. Part 2. https://t.co/uhqpbzwHhS,5/25/2019 20:03,36227.0,0.0,False
8633,Twitter for iPhone,Thank you John so nice! https://t.co/cfcXpzjYn7,5/25/2019 19:55,21013.0,94299.0,False
8634,Twitter for iPhone,Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime drugs and human trafficking. We are asking for an expedited appeal!,5/25/2019 19:35,25843.0,91296.0,False
8635,Twitter for iPhone,RT @WhiteHouse: After arriving in Tokyo President @realDonaldTrump spoke with Japanese business leaders at the U. S. Ambassador to Japan’s…,5/25/2019 12:22,10434.0,0.0,False
8636,Twitter for iPhone,Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!🇺🇸🇯🇵,5/25/2019 7:48,17426.0,100470.0,False
8637,Twitter for iPhone,Can’t believe that Rolling Thunder would be given a hard time with permits in Washington D.C. They are great Patriots who I have gotten to know and see in action. They love our Country and love our Flag. If I can help I will!,5/25/2019 7:32,23811.0,104794.0,False
8638,Twitter for iPhone,Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?,5/25/2019 7:20,17169.0,66517.0,False
8639,Twitter for iPhone,"RT @Jim_Jordan: ""Rep. Jordan: When your focus is attacking Trump you can't do what's best for America""https://t.co/prJJfetQel",5/25/2019 7:00,14335.0,0.0,False
8640,Twitter for iPhone,The real trade war began 30 years ago and we lost. This is a bright new Age the Age of Enlightenment. We don’t lose anymore! https://t.co/5ECmBpsI6D,5/25/2019 6:57,18988.0,69665.0,False
8641,Twitter for iPhone,RT @Jim_Jordan: We could work together on the big problems facing America.We could solve the border crisis lower the cost of prescriptio…,5/25/2019 6:51,12616.0,0.0,False
8642,Twitter for iPhone,RT @Jim_Jordan: Democrats are engaged in presidential obstruction. They're so desperate to stop the President that they won't help the coun…,5/25/2019 6:51,20652.0,0.0,False
8643,Twitter for iPhone,In Alaska with our GREAT TROOPS departing shortly for Japan! https://t.co/9a72TMftpN,5/25/2019 0:38,26349.0,117977.0,False
8644,Twitter for iPhone,.....The Dems want a second shot at Bob Mueller are very unhappy with the No Collusion Report. They should not be allowed to play this game any longer - no second chances - must get back to work. So bad for our Country!,5/24/2019 21:41,17494.0,72582.0,False
8645,Twitter for iPhone,....(with many more to come) and 2 Supreme Court Justices - we are getting into record territory! Thank you all and have a great Memorial Day Weekend.,5/24/2019 20:56,15459.0,80320.0,False
8646,Twitter for iPhone,Mitch McConnell and our Republican Senators have been very solid and strong. We have accomplished a great deal together in particular with our Courts 107 Federal Judges....,5/24/2019 20:56,17512.0,87372.0,False
8647,Twitter for iPhone,https://t.co/8GRaqVxR8S,5/24/2019 20:22,27462.0,86568.0,False
8648,Twitter for iPhone,Departed the @WhiteHouse and am now on Air Force One with the First Lady heading to Japan and looking forward to honoring on behalf of the United States His Majesty the Emperor of Japan. I will also be discussing Trade and Military with my friend Prime Minister @AbeShinzo. https://t.co/uwEjQNbEXE,5/24/2019 19:01,19264.0,85714.0,False
8649,Twitter for iPhone,I am on Air Force one with the First Lady heading to Japan and looking forward to honoring on behalf of the United States His Majesty the Emperor of Japan. I will also be discussing Trade and Military with my friend Prime Minister @AbeShinzo.,5/24/2019 18:16,4997.0,21699.0,False
8650,Twitter for iPhone,Just spoke to Prime Minister @NarendraModi where I congratulated him on his big political victory. He is a great man and leader for the people of India - they are lucky to have him!,5/24/2019 18:00,45609.0,212652.0,False
8651,Twitter for iPhone,Congratulations to Tom Cotton - his book “Sacred Duty: A Solider’s Tour at Arlington National Cemetery” just hit the best sellers list. I was at @ArlingtonNatl yesterday &amp; the people there were so grateful for Tom’s inspiring portrait of “The Old Guard.” Great job @TomCottonAR!,5/24/2019 17:31,11276.0,50865.0,False
8652,Twitter for iPhone,I don’t know why the Radical Left Democrats want Bob Mueller to testify when he just issued a 40 Million Dollar Report that states loud &amp; clear &amp; for all to hear No Collusion and No Obstruction (how do you Obstruct a NO crime?) Dems are just looking for trouble and a Do-Over!,5/24/2019 12:34,22557.0,91649.0,False
8653,Twitter for iPhone,“If they try to Impeach President Trump who has done nothing wrong (No Collusion) they will end up getting him re-elected” @LindseyGrahamSC Impeachment is for High Crimes and Misdemeanors. There were no High Crimes and Misdemeanors except for those committed by the other side!,5/24/2019 12:19,28809.0,116072.0,False
8654,Twitter for iPhone,“Intelligence Agencies were used against an American President.” @DevinNunes  @ShannonBream @FoxNews  This should NEVER happen to a President again! Dems are furious at Robert Mueller for his findings - NO COLLUSION NO OBSTRUCTION. Now they should go back to work and legislate!,5/24/2019 3:49,20503.0,76295.0,False
8655,Twitter for iPhone,When is Twitter going to allow the very popular Conservative Voices that it has so viciously shut down back into the OPEN? IT IS TIME!,5/24/2019 3:29,38665.0,146028.0,False
8656,Twitter for iPhone,Wow! CNN Ratings are WAY DOWN record lows. People are getting tired of so many Fake Stories and Anti-Trump lies. Chris Cuomo was rewarded for lowest morning ratings with a prime time spot - which is failing badly and not helping the dumbest man on television Don Lemon!,5/24/2019 3:19,25214.0,107472.0,False
8657,Twitter for iPhone,RT @HeyTammyBruce: Very excited to join the @foxnation team! “Fox Nation Rolls Out Slate With Tyrus Kat Timpf Tammy Bruce Lawrence Jones…,5/24/2019 3:02,5604.0,0.0,False
8658,Twitter for iPhone,RT @NikkiHaley: A great night. Thank you. ❤️ https://t.co/EIKFo2UMLy,5/24/2019 3:00,6893.0,0.0,False
8659,Twitter for iPhone,RT @TPUSA: SPEAKER ANNOUNCEMENT!Fox News Contributor @LisaMarieBooth Has Just Been Added To Our AMAZING Line-Up Of Speakers For #YWLS2019…,5/24/2019 2:56,4211.0,0.0,False
8660,Twitter for iPhone,RT @TomFitton: BIG: @realDonaldTrump authorizes AG Barr to declassify #Spygate docs from all agencies!  Coming up! https://t.co/PzzU0kNQfL,5/24/2019 2:49,12920.0,0.0,False
8661,Twitter for iPhone,RT @TomFitton: FBI refuses to search text messages under FOIA. Director Wray needs to step up and stop this stonewalling that protects corr…,5/24/2019 2:48,15612.0,0.0,False
8662,Twitter for iPhone,71% of Voters rate the Economy as Excellent or Good. The highest number in more than 18 years! @QuinnipiacPoll,5/24/2019 1:19,17331.0,74299.0,False
8663,Twitter for iPhone,RT @DonaldJTrumpJr: A friendly reminder from @LizRNC that the Main Stream Media who suffer from Trump Detangment Syndrome made this clown a…,5/24/2019 1:18,17652.0,0.0,False
8664,Twitter for iPhone,“PELOSI STAMMERS THROUGH NEWS CONFERENCE” https://t.co/1OyCyqRTuk,5/24/2019 1:09,31779.0,97337.0,False
8665,Twitter for iPhone,RT @AviBerkow: Congrats ⁦@IvankaTrump⁩ on receiving the Internet Association’s 2019 Internet Freedom Award this evening. https://t.co/dE6Zh…,5/24/2019 0:40,7998.0,0.0,False
8666,Twitter for iPhone,“Nancy Pelosi should not be out there doing the kinds of things she is doing. She will diminish herself and her membership. She cannot put a subject with a predicate in the same sentence. What’s going on?”  Ed Rollins  @GreggJarrett  @LouDobbs,5/24/2019 0:39,16990.0,65428.0,False
8667,Twitter for iPhone,“Today at the request and recommendation of the Attorney General of the United States President Donald J. Trump directed the intelligence community to quickly and fully cooperate with the Attorney General’s investigation into surveillance activities....,5/24/2019 0:19,34058.0,135146.0,False
8668,Twitter for iPhone,....during the 2016 Presidential election. The Attorney General has also been delegated full and complete authority to declassify information pertaining to this investigation in accordance with the long-established standards for handling classified information....,5/24/2019 0:19,22301.0,96172.0,False
8669,Twitter for iPhone,....Today’s action will help ensure that all Americans learn the truth about the events that occurred and the actions that were taken during the last Presidential election and will restore confidence in our public institutions.” @PressSec,5/24/2019 0:19,26964.0,113564.0,False
8670,Twitter for iPhone,@FoxNews Poll: A majority of Americans want the Democrats to stop investigating President Trump. The Mueller Report said very strongly NO COLLUSION which led to NO OBSTRUCTION. The Dems can’t get over 2016 or the conclusive Mueller findings. They are now ,5/24/2019 0:16,3266.0,11773.0,False
8671,Twitter for iPhone,The U.S. Senate has just approved a 19 Billion Dollar Disaster Relief Bill with my total approval. Great!,5/24/2019 0:11,12559.0,60645.0,False
8672,Twitter for iPhone,We will never forget our fallen HEROES. It was our great honor to be with you today! #FlagsIn https://t.co/Z6OvQUr8lT,5/23/2019 23:34,14330.0,60086.0,False
8673,Twitter for iPhone,Congratulations to Prime Minister @NarendraModi and his BJP party on their BIG election victory! Great things are in store for the US-India partnership with the return of PM Modi at the helm. I look forward to continuing our important work together!,5/23/2019 17:13,51277.0,237267.0,False
8674,Twitter for iPhone,.@NWS and @USACEHQ are monitoring the damaging storms and flooding in Oklahoma. Listen to the warnings of your local officials and stay safe. We are with you!,5/23/2019 17:07,8281.0,37898.0,False
8675,Twitter for iPhone,Our hearts go out to the people of Missouri as they woke up to assess the damage from storms. You are strong and resilient and we are here to assist. https://t.co/paeOVcUQWn,5/23/2019 17:05,11142.0,49456.0,False
8676,Twitter for iPhone,When the Democrats in Congress refinish for the 5th time their Fake work on their very disappointing Mueller Report finding they will have the time to get the REAL work of the people done. Move quickly!,5/23/2019 14:27,18712.0,78424.0,False
