source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Media Studio,The time has come to take action to IMPROVE access INCREASE choices and LOWER COSTS for HEALTHCARE! ??https://t.co/mz5fdveTVh https://t.co/dDZLsKuNSe,10/12/2017 17:06,12853,52052,FALSE,9.18523E+17
Twitter for iPhone,The Fake News Is going all out in order to demean and denigrate! Such hatred!,10/12/2017 12:45,16941,80734,FALSE,9.18458E+17
Twitter for iPhone,...We cannot keep FEMA the Military &amp; the First Responders who have been amazing (under the most difficult circumstances) in P.R. forever!,10/12/2017 11:07,13433,64982,FALSE,9.18433E+17
Twitter for iPhone,...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....,10/12/2017 10:58,10164,50926,FALSE,9.18431E+17
Twitter for iPhone,Puerto Rico survived the Hurricanes now a financial crisis looms largely of their own making. says Sharyl Attkisson. A total lack of.....,10/12/2017 10:49,10197,47405,FALSE,9.18428E+17
Twitter for iPhone,Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!,10/12/2017 10:04,6731,37718,FALSE,9.18417E+17
Twitter for iPhone,RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!,10/12/2017 0:55,10406,0,TRUE,9.18279E+17
Media Studio,In even the darkest moments the light of our people has shown through their goodness their courage and their love. #USA???? https://t.co/8JK8aM2a1L,10/12/2017 0:40,13520,60730,FALSE,9.18275E+17
Twitter for iPhone,RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!,10/12/2017 0:17,7042,0,TRUE,9.18269E+17
Twitter for iPhone,Network news has become so partisan distorted and fake that licenses must be challenged and if appropriate revoked. Not fair to public!,10/12/2017 0:09,20348,87960,FALSE,9.18267E+17
Twitter for iPhone,Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw,10/11/2017 23:56,5611,31715,FALSE,9.18264E+17
Twitter for iPhone,We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America GROW in America and HIRE in America???? https://t.co/u9ZgijgLE3,10/11/2017 23:28,12276,56587,FALSE,9.18257E+17
Twitter for iPhone,I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!,10/11/2017 21:32,10407,57891,FALSE,9.18228E+17
Twitter for iPhone,Join me LIVE at 5:45pmE from Harrisburg Pennsylvania! #TaxReform #USA????https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl,10/11/2017 21:18,5082,27928,FALSE,9.18224E+17
Twitter for iPhone,RT @realDonaldTrump: Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to l…,10/11/2017 19:50,14904,0,TRUE,9.18202E+17
Twitter for iPhone,Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday’s tragedy.,10/11/2017 19:49,19130,114117,FALSE,9.18202E+17
Twitter for iPhone,With all of the Fake News coming out of NBC and the Networks at what point is it appropriate to challenge their License? Bad for country!,10/11/2017 13:55,23284,99249,FALSE,9.18113E+17
Twitter for iPhone,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction made up to demean. NBC = CNN!",10/11/2017 13:45,18962,73826,FALSE,9.1811E+17
Twitter for iPhone,It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY,10/11/2017 10:47,20408,105174,FALSE,9.18065E+17
Twitter for iPhone,The Democrats want MASSIVE tax increases &amp; soft crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!,10/11/2017 10:36,19401,84312,FALSE,9.18063E+17
Twitter for iPhone,It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts,10/11/2017 10:31,15430,74375,FALSE,9.18061E+17
Twitter for iPhone,...if Congress gives us the massive tax cuts (and reform) I am asking for those numbers will grow by leaps and bounds. #MAGA,10/11/2017 10:26,11212,54905,FALSE,9.1806E+17
Twitter for iPhone,Stock Market has increased by 5.2 Trillion dollars since the election on November 8th a 25% increase. Lowest unemployment in 16 years and..,10/11/2017 10:21,18196,79314,FALSE,9.18059E+17
Twitter for iPhone,...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and more importantly for the USA!,10/11/2017 1:21,15932,77256,FALSE,9.17923E+17
Twitter for iPhone,The Fake News is at it again this time trying to hurt one of the finest people I know General John Kelly by saying he will soon be.....,10/11/2017 1:15,16058,69502,FALSE,9.17922E+17
Twitter for iPhone,My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today!https://t.co/qyT4bcHVuR https://t.co/rBwGmhMnPX,10/10/2017 23:29,14143,66095,FALSE,9.17895E+17
Twitter for iPhone,RT @IsraelUSAforevr: @realDonaldTrump  https://t.co/dBvwKDdesD,10/10/2017 13:34,7440,0,TRUE,9.17745E+17
Twitter for iPhone,The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool and that's what I am dealing with!,10/10/2017 12:50,14669,62413,FALSE,9.17734E+17
Twitter for iPhone,"Highly respected author Christopher Bedford just came out with book ""The Art of the Donald Lessons from America's...."" Really good book!",10/10/2017 12:13,11411,58333,FALSE,9.17725E+17
Twitter for iPhone,"With Jemele Hill at the mike it is no wonder ESPN ratings have ""tanked"" in fact tanked so badly it is the talk of the industry!",10/10/2017 10:42,20210,95652,FALSE,9.17702E+17
Twitter for iPhone,Since Congress can't get its act together on HealthCare I will be using the power of the pen to give great HealthCare to many people - FAST,10/10/2017 10:30,22622,99677,FALSE,9.17699E+17
Twitter for iPhone,The problem with agreeing to a policy on immigration is that the Democrats don't want secure bordersthey don't care about safety for U.S.A.,10/10/2017 10:18,22242,86752,FALSE,9.17696E+17
Twitter for iPhone,Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem Flag and Country? Change tax law!,10/10/2017 10:13,32459,138388,FALSE,9.17695E+17
Twitter for iPhone,RT @IvankaTrump: .@realDonaldTrump stock market rally is close to becoming the greatest in 85 years https://t.co/5WlZa82Mij,10/10/2017 2:31,16640,0,TRUE,9.17578E+17
Twitter for iPhone,We have just begun! https://t.co/x8pSdEB2Ur,10/10/2017 2:30,474,1787,FALSE,9.17578E+17
Twitter for iPhone,"A big salute to Jerry Jones owner of the Dallas Cowboys who will BENCH players who disrespect our Flag.""Stand for Anthem or sit for game!""",10/10/2017 1:51,34557,166116,FALSE,9.17568E+17
Twitter for iPhone,President Donald J. Trump Proclaims October 9 2017 as #ColumbusDay https://t.co/cbQRst4lN4,10/9/2017 18:35,16500,69189,FALSE,9.17458E+17
Twitter for iPhone,The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!,10/9/2017 11:05,20791,109311,FALSE,9.17345E+17
Twitter for iPhone,Our country has been unsuccessfully dealing with North Korea for 25 years giving billions of dollars &amp; getting nothing. Policy didn't work!,10/9/2017 10:50,21479,107533,FALSE,9.17342E+17
Twitter for iPhone,The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....   @nypost  Thank you!,10/8/2017 23:58,14656,75617,FALSE,9.17177E+17
Media Studio,Nobody could have done what I’ve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI,10/8/2017 23:37,19880,78014,FALSE,9.17172E+17
Twitter for iPhone,Bob Corker gave us the Iran Deal &amp; that's about it. We need HealthCare we need Tax Cuts/Reform we need people that can get the job done!,10/8/2017 20:51,18418,80627,FALSE,9.1713E+17
Twitter for iPhone,RT @opinionsamerica: @realDonaldTrump Strong administration leads to a strong response.,10/8/2017 19:51,4454,0,TRUE,9.17115E+17
Twitter for iPhone,FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!,10/8/2017 19:49,11653,66259,FALSE,9.17115E+17
Twitter for iPhone,I asked @VP Pence to leave stadium if any players kneeled disrespecting our country. I am proud of him and @SecondLady Karen.,10/8/2017 18:16,28144,135146,FALSE,9.17091E+17
Twitter for iPhone,...Hence I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!,10/8/2017 14:13,13716,66385,FALSE,9.1703E+17
Twitter for iPhone,"..my endorsement). He also wanted to be Secretary of State I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!",10/8/2017 14:09,12830,60890,FALSE,9.17029E+17
Twitter for iPhone,"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...",10/8/2017 13:59,15186,69266,FALSE,9.17027E+17
Twitter for iPhone,#LasVegasStrong #USA??????https://t.co/4iGwdL4kia,10/8/2017 13:49,6541,36467,FALSE,9.17024E+17
Twitter for iPhone,RT @realDonaldTrump: More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the…,10/8/2017 12:41,18242,0,TRUE,9.17007E+17
Twitter for iPhone,Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!,10/7/2017 21:41,12180,75987,FALSE,9.1678E+17
Twitter for iPhone,Thanks for your support! https://t.co/iqUM1RfQso,10/7/2017 20:33,12503,60168,FALSE,9.16763E+17
Twitter for iPhone,...hasn't worked agreements violated before the ink was dry makings fools of U.S. negotiators. Sorry but only one thing will work!,10/7/2017 19:45,17797,75919,FALSE,9.16751E+17
Twitter for iPhone,Presidents and their administrations have been talking to North Korea for 25 years agreements made and massive amounts of money paid......,10/7/2017 19:40,17900,72835,FALSE,9.1675E+17
Twitter for iPhone,Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl,10/7/2017 19:31,7596,35789,FALSE,9.16748E+17
Twitter for iPhone,Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA MS AL and FL please listen to your local authorities &amp; be safe!,10/7/2017 14:04,14110,66371,FALSE,9.16666E+17
Twitter for iPhone,.@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it which is really all that matters! Not #1,10/7/2017 13:24,15842,73624,FALSE,9.16656E+17
Twitter for iPhone,I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken big premiums. Who knows!,10/7/2017 12:17,12847,69224,FALSE,9.16639E+17
Twitter for iPhone,More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?,10/7/2017 12:04,18243,93933,FALSE,9.16635E+17
Twitter for iPhone,"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material always anti-Trump! Should we get Equal Time?",10/7/2017 12:00,14619,75482,FALSE,9.16634E+17
Twitter for iPhone,...contributions. The RNC is taking in far more $'s than the Dems and much of it by my wonderful small donors. I am working hard for them!,10/7/2017 11:11,12411,66977,FALSE,9.16622E+17
Twitter for iPhone,"Can't believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of ""Trump"" voters through campaign....",10/7/2017 11:05,13579,67198,FALSE,9.16621E+17
Twitter for iPhone,RT @FoxBusiness: #StockAlert: U.S. markets since the election https://t.co/1kwamJuizO,10/6/2017 2:16,12211,0,TRUE,9.16125E+17
Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President &amp; First L…,10/6/2017 2:15,8629,0,TRUE,9.16125E+17
Twitter for iPhone,Ralph Northamwho is running for Governor of Virginiais fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!,10/6/2017 1:58,25717,92535,FALSE,9.1612E+17
Twitter for iPhone,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,10/5/2017 11:50,18744,79704,FALSE,9.15907E+17
Twitter for iPhone,Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!,10/5/2017 11:09,36546,157404,FALSE,9.15897E+17
Twitter for iPhone,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,10/5/2017 10:59,23334,93316,FALSE,9.15894E+17
Twitter for iPhone,Thank you! https://t.co/YMuqSvvTSB,10/5/2017 10:46,10819,59426,FALSE,9.15891E+17
Twitter for iPhone,So wonderful to be in Las Vegas yesterday and meet with people from police to doctors to the victims themselves who I will never forget!,10/5/2017 10:44,15342,100016,FALSE,9.1589E+17
Twitter for iPhone,"RT @ABC: Pres. Trump: ""We cannot be defined by the evil that threatens us or the violence that incites such terror."" https://t.co/eduBJDysI…",10/5/2017 10:34,6346,0,TRUE,9.15888E+17
Twitter for iPhone,RT @Scavino45: .@POTUS &amp; @FLOTUS w/ @LVMPD Officer Cook 2nd day on job received gunshot wound to the right chest &amp; right arm saving live…,10/5/2017 10:31,10040,0,TRUE,9.15887E+17
Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania visit with @UMCSN patient Tiffany Huizarin Las Vegas earlier today. #VegasStron…,10/5/2017 10:31,8296,0,TRUE,9.15887E+17
Twitter for iPhone,RT @FoxNews: Geraldo Blasts 'Fake News' Reports About Trump's Visit to Puerto Rico https://t.co/9jO0D3BMvE,10/5/2017 10:30,11288,0,TRUE,9.15887E+17
Twitter for iPhone,On behalf of a GRATEFUL NATION THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night. https://t.co/ZxuMYWnNHv,10/5/2017 1:08,23561,111141,FALSE,9.15745E+17
Twitter for iPhone,WE LOVE YOU LAS VEGAS! https://t.co/nxRWeR1gEz,10/4/2017 23:36,23468,96428,FALSE,9.15722E+17
Twitter for iPhone,I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.,10/4/2017 15:49,13699,91338,FALSE,9.15605E+17
Twitter for iPhone,The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!,10/4/2017 15:18,18225,69909,FALSE,9.15597E+17
Twitter for iPhone,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,10/4/2017 14:47,21975,95643,FALSE,9.15589E+17
Twitter for iPhone,Wow so many Fake News stories today. No matter what I do or say they will not write or speak truth. The Fake News Media is out of control!,10/4/2017 11:29,38432,157255,FALSE,9.15539E+17
Twitter for iPhone,A great day in Puerto Rico yesterday. While some of the news coverage is Fake most showed great warmth and friendship.,10/4/2017 10:25,14940,88295,FALSE,9.15523E+17
Twitter for iPhone,My Administration will continue to work around the clock with Governor @RicardoRossello &amp; his team. Great progress being made! #PRStrong???? https://t.co/1aL9YrwTvC,10/4/2017 0:53,14309,66953,FALSE,9.15379E+17
Twitter for iPhone,RT @PressSec: .@POTUS and @FLOTUS meet w/ some of America's finest on the USS Kearsarge off the coast of PR. https://t.co/sR3Jd6rvNK,10/4/2017 0:28,8574,0,TRUE,9.15373E+17
Twitter for iPhone,RT @seanhannity: Tonight the truth about how despicable the media and the left are in America today. We will name names. 9 est Hannity Fox…,10/4/2017 0:27,11139,0,TRUE,9.15373E+17
Twitter for iPhone,RT @IvankaTrump: 3/4: This Administration is deeply committed to those who serve &amp; their families who make it possible through their love a…,10/4/2017 0:26,8271,0,TRUE,9.15373E+17
Twitter for iPhone,RT @billoreilly: FNC dominated ratings last night. MSNBC-disaster demonstrating folks don't trust the network. https://t.co/rryWmyXe7C toni…,10/4/2017 0:25,8211,0,TRUE,9.15372E+17
Twitter for iPhone,RT @Jenniffer2012: Thank you @realDonaldTrump for all the help you are providing for Puerto Rico. We’re are grateful and happy to welcome y…,10/4/2017 0:24,14844,0,TRUE,9.15372E+17
Twitter for iPhone,"It is a ""miracle"" how fast the Las Vegas Metropolitan Police were able to find the demented shooter and stop him from even more killing!",10/4/2017 0:20,16656,104356,FALSE,9.15371E+17
Twitter for iPhone,So proud of @FEMA Military and First Responders! Thank you! https://t.co/kWVMqVelri,10/3/2017 23:02,12299,59757,FALSE,9.15351E+17
Twitter for iPhone,Great meeting with Governor Mapp of the #USVI. He is very thankful for the great job done by @FEMA and First Responders. https://t.co/AtBGEpDF9C,10/3/2017 21:59,7410,38977,FALSE,9.15336E+17
Twitter for iPhone,Leaving Puerto Rico now for D.C. Will be in Las Vegas early tomorrow to pay my respects. Everyone is in my thoughts and prayers. https://t.co/dBvZUIUfr0,10/3/2017 21:22,13863,74460,FALSE,9.15326E+17
Twitter for iPhone,I am so proud of our great Country. God bless America!,10/3/2017 11:40,43026,212403,FALSE,9.1518E+17
Twitter for iPhone,My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!,10/2/2017 11:11,75476,317744,FALSE,9.1481E+17
Media Studio,Congratulations to #TeamUSA??????on your great @PresidentsCup victory! https://t.co/fZeP1e9mo7,10/2/2017 1:22,12152,69743,FALSE,9.14662E+17
Twitter for iPhone,Being nice to Rocket Man hasn't worked in 25 years why would it work now? Clinton failed Bush failed and Obama failed. I won't fail.,10/1/2017 19:01,47699,188927,FALSE,9.14566E+17
Twitter for iPhone,...Save your energy Rex we'll do what has to be done!,10/1/2017 14:31,14060,62997,FALSE,9.14498E+17
Twitter for iPhone,I told Rex Tillerson our wonderful Secretary of State that he is wasting his time trying to negotiate with Little Rocket Man...,10/1/2017 14:30,25389,102671,FALSE,9.14498E+17
Twitter for iPhone,...for safety. Thank you to the Governor of P.R. and to all of those who are working so closely with our First Responders. Fantastic job!,10/1/2017 12:30,14147,75918,FALSE,9.14468E+17
Twitter for iPhone,...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....,10/1/2017 12:26,16034,80679,FALSE,9.14467E+17
Twitter for iPhone,We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates...,10/1/2017 12:22,18284,81847,FALSE,9.14465E+17
Twitter for iPhone,RT @SLandinSoCal: When you kneel for our #NationalAnthem you aren't protesting a specific issue you are protesting our Nation and EVERYTH…,10/1/2017 12:05,17122,0,TRUE,9.14461E+17
Twitter for iPhone,19000 RESPECTING our National Anthem! #StandForOurAnthem???? https://t.co/czutyGaMQV,10/1/2017 2:08,31731,116343,FALSE,9.14311E+17
Twitter for iPhone,In analyzing the Alabama Primary raceFAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!,9/30/2017 23:24,7441,47140,FALSE,9.1427E+17
Twitter for iPhone,In analyzing the Alabama Primary race Fake News always fails to mention that the candidate I endorsed went up MANY points after Election!,9/30/2017 23:16,294,1416,FALSE,9.14268E+17
Media Studio,Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy,9/30/2017 22:46,32181,93394,FALSE,9.1426E+17
Twitter for iPhone,Very important that NFL players STAND tomorrow and always for the playing of our National Anthem. Respect our Flag and our Country!,9/30/2017 22:26,27313,124557,FALSE,9.14255E+17
Twitter for iPhone,I will be in PR on Tues. to further ensure we continue doing everything possible to assist &amp; support the people in their time of great need.,9/30/2017 22:15,13067,66915,FALSE,9.14252E+17
Twitter for iPhone,Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!,9/30/2017 20:37,17587,77057,FALSE,9.14228E+17
Twitter for iPhone,We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.,9/30/2017 19:57,13930,67512,FALSE,9.14218E+17
Twitter for iPhone,@ricardorossello ......#FakeNews critics are working overtime but we're getting great marks from the people that truly matter! #PRStrong????,9/30/2017 19:56,7855,35928,FALSE,9.14217E+17
Twitter for iPhone,My Administration Governor @RicardoRossello and many others are working together to help the people of Puerto Rico in every way...,9/30/2017 19:55,9861,46164,FALSE,9.14217E+17
Twitter for iPhone,To the people of Puerto Rico:Do not believe the #FakeNews!#PRStrong????,9/30/2017 19:53,16067,63449,FALSE,9.14217E+17
Twitter for iPhone,Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!,9/30/2017 19:43,12916,62251,FALSE,9.14214E+17
Twitter for iPhone,Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!,9/30/2017 19:30,13429,60555,FALSE,9.14211E+17
Twitter for iPhone,The Governor of Puerto Rico Ricardo Rossello is a great guy and leader who is really working hard. Thank you Ricky!,9/30/2017 19:19,14056,66359,FALSE,9.14208E+17
Twitter for iPhone,Despite the Fake News Media in conjunction with the Dems an amazing job is being done in Puerto Rico. Great people!,9/30/2017 18:04,16910,76847,FALSE,9.14189E+17
Twitter for iPhone,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,9/30/2017 12:07,24633,91112,FALSE,9.14099E+17
Twitter for iPhone,I will be going to Puerto Rico on Tuesday with Melania. Will hopefully be able to stop at the U.S. Virgin Islands (people working hard).,9/30/2017 11:55,13824,68989,FALSE,9.14096E+17
Twitter for iPhone,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",9/30/2017 11:48,20901,80326,FALSE,9.14095E+17
Twitter for iPhone,RT @FLOTUS: Thank you to all who participated in today's discussion on opioid abuse. By talking about it we can start to make a real diffe…,9/30/2017 11:41,10892,0,TRUE,9.14093E+17
Twitter for iPhone,RT @DeptofDefense: VIDEO: Elements of the #DoD and @FEMA are providing humanitarian relief for #PuertoRico ????  and #USVI ???? . https://t.co/…,9/30/2017 11:40,7095,0,TRUE,9.14093E+17
Twitter for iPhone,RT @usairforce: ?? “#AirForce relief efforts in #PuertoRico &amp; #VirginIslands”https://t.co/gonmsZusSe,9/30/2017 11:39,7423,0,TRUE,9.14092E+17
Twitter for iPhone,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,9/30/2017 11:35,8730,0,TRUE,9.14091E+17
Twitter for iPhone,The military and first responders despite no electric roads phones etc. have done an amazing job. Puerto Rico was totally destroyed.,9/30/2017 11:33,13685,62065,FALSE,9.14091E+17
Twitter for iPhone,...want everything to be done for them when it should be a community effort. 10000 Federal workers now on Island doing a fantastic job.,9/30/2017 11:29,15627,68824,FALSE,9.1409E+17
Twitter for iPhone,...Such poor leadership ability by the Mayor of San Juan and others in Puerto Rico who are not able to get their workers to help. They....,9/30/2017 11:26,15502,56243,FALSE,9.14089E+17
Twitter for iPhone,The Mayor of San Juan who was very complimentary only a few days ago has now been told by the Democrats that you must be nasty to Trump.,9/30/2017 11:19,21828,69941,FALSE,9.14087E+17
Twitter for iPhone,RT @Scavino45: #USNSComfort en route to #PuertoRico from Norfolk Virginia to support Hurricane Maria relief efforts. ???????? https://t.co/HW…,9/30/2017 1:33,7600,0,TRUE,9.1394E+17
Twitter for iPhone,RT @Scavino45: Under POTUS' @realDonaldTrump ??S&amp;P 500 38th??Record High ??NASDAQ 44th??Record High??#MakeAmericaGreatAgain???? https://t.co…,9/30/2017 1:32,8024,0,TRUE,9.1394E+17
Twitter for iPhone,"RT @Scavino45: ""Manufacturer Optimism Hits Record High After #TaxReform Plan Revealed"" https://t.co/RbVmEe4sqq",9/30/2017 1:30,4965,0,TRUE,9.13939E+17
Twitter for iPhone,RT @Scavino45: POTUS' @realDonaldTrump on Hurricane Response Efforts in #PuertoRico on Instagram part of 9/29/17 Weekly Address.??https://…,9/30/2017 1:30,5593,0,TRUE,9.13939E+17
Twitter for iPhone,RT @EricTrump: Congratulations @SeanHannity! Looking forward to being on the show tonight at 9pmET  Hannity beats Maddow - POLITICO https:/…,9/30/2017 1:29,6000,0,TRUE,9.13939E+17
Twitter for iPhone,RT @FoxNews: TUNE IN: @EricTrump joins @seanhannity TONIGHT at 9p ET on @FoxNews Channel! #Hannityat9 https://t.co/foDzkcAKJe,9/30/2017 1:28,2957,0,TRUE,9.13939E+17
Twitter for iPhone,RT @LouDobbs: #AmericaFirst- @KellyannePolls: The Middle Class &amp; businesses will benefit from @POTUS' historic tax revolution. #Dobbs #MAGA…,9/30/2017 1:24,5516,0,TRUE,9.13937E+17
Twitter for iPhone,@IMPDnews @POTUS THANK YOU to the amazing Indianapolis Metropolitan Police Department and all law enforcement officers for all you do 24/7/365! #LESM https://t.co/XFqxbMBEbP,9/29/2017 23:03,1524,4459,FALSE,9.13902E+17
Media Studio,Join me for my #WeeklyAddress????https://t.co/QeeKnFuHue https://t.co/NnM2jOkEs0,9/29/2017 22:23,6411,28982,FALSE,9.13892E+17
Twitter for iPhone,My thoughts are with all those observing Yom Kippur the holiest day of the Jewish year. https://t.co/0LuZCZl29D,9/29/2017 22:10,12029,53021,FALSE,9.13889E+17
Twitter for iPhone,Thank you @ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. #TaxReform https://t.co/4sgMWGotOF,9/29/2017 20:02,6469,31256,FALSE,9.13856E+17
Media Studio,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future. https://t.co/9s1ggeIJJ5,9/29/2017 17:45,10362,50093,FALSE,9.13822E+17
Twitter for iPhone,RECORD HIGH FOR S &amp; P 500!,9/29/2017 13:39,11340,59517,FALSE,9.1376E+17
Twitter for iPhone,Thank you to FEMA our great Military &amp; all First Responders who are working so hardagainst terrible oddsin Puerto Rico. See you Tuesday!,9/29/2017 13:30,14113,72303,FALSE,9.13758E+17
Twitter for iPhone,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!,9/29/2017 11:18,11335,57452,FALSE,9.13725E+17
Twitter for iPhone,"Puerto Rico Governor Ricardo Rossello just stated: ""The Administration and the President every time we've spoken they've delivered......",9/29/2017 11:14,15806,67066,FALSE,9.13724E+17
Twitter for iPhone,GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!,9/29/2017 2:22,22102,91189,FALSE,9.1359E+17
Twitter for iPhone,RT @GOPChairwoman: The Trump Inaugural Committee is donating $3 million in surplus funds to victims of the latest hurricanes. https://t.co…,9/29/2017 1:07,14440,0,TRUE,9.13571E+17
Twitter for iPhone,"Puerto Rico is devastated. Phone system electric grid many roads gone. FEMA and First Responders are amazing. Governor said ""great job!""",9/29/2017 0:03,13560,65044,FALSE,9.13555E+17
Twitter for iPhone,RT @billoreilly: Hannity crushing MSNBC at 9. Good for him! Check the No Spin News on https://t.co/rryWmyXe7C. Killing England a huge bests…,9/28/2017 23:49,9920,0,TRUE,9.13551E+17
Twitter for iPhone,RT @IvankaTrump: Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria ht…,9/28/2017 23:47,9711,0,TRUE,9.13551E+17
Twitter for iPhone,...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!,9/28/2017 23:45,14258,73750,FALSE,9.1355E+17
Twitter for iPhone,FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....,9/28/2017 23:41,11022,54607,FALSE,9.13549E+17
Media Studio,Welcome back @SteveScalise!#TeamScalise https://t.co/CoRed8rfL2,9/28/2017 19:39,14362,66143,FALSE,9.13488E+17
Twitter for iPhone,The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.,9/28/2017 14:01,17959,86272,FALSE,9.13403E+17
Twitter for iPhone,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,9/28/2017 11:55,17703,78830,FALSE,9.13372E+17
Twitter for iPhone,It is time to take care of OUR people to rebuild OUR NATION and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA???? https://t.co/LsZvHg3got,9/28/2017 1:55,17748,75786,FALSE,9.1322E+17
